,Team,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Age,W,L,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,Year
4,Seattle SuperSonics*,82,241.8,41.6,90.3,0.461,0.6,2.5,0.239,41.0,87.9,0.467,19.3,26.6,0.727,15.1,29.5,44.6,24.3,8.0,3.8,17.1,26.2,103.1,26.4,52.0,30.0,4.13,-0.45,3.69,106.4,102.3,4.1,100.0,0.329,0.021,0.535,1982.0
5,San Antonio Spurs*,82,240.9,43.5,90.1,0.483,0.7,2.4,0.291,42.8,87.6,0.488,23.1,30.5,0.758,14.0,29.7,43.7,24.8,7.5,5.2,16.5,26.6,110.8,26.1,48.0,34.0,2.3,-0.52,1.79,109.9,107.6,2.3,102.5,0.307,0.033,0.537,1982.0
6,Denver Nuggets*,82,241.8,52.0,99.3,0.524,0.8,2.8,0.282,51.2,96.5,0.531,21.1,28.7,0.737,16.6,30.0,46.5,30.7,9.1,6.9,18.0,29.9,126.0,27.0,46.0,36.0,0.52,-0.4,0.13,114.3,113.9,0.4,109.8,0.389,0.019,0.578,1982.0
7,Phoenix Suns*,82,241.8,40.9,87.6,0.466,0.6,2.4,0.255,40.2,85.2,0.472,20.4,27.0,0.754,14.1,28.9,43.0,23.8,9.5,4.4,17.0,25.2,102.7,26.4,46.0,36.0,3.45,-0.4,3.05,105.8,102.4,3.4,99.5,0.302,0.024,0.538,1982.0
8,Houston Rockets*,82,241.2,43.5,87.6,0.497,0.6,2.5,0.238,42.9,85.1,0.504,18.3,24.5,0.747,14.3,28.1,42.4,26.0,8.3,4.3,16.4,25.0,105.9,28.3,46.0,36.0,-0.04,-0.36,-0.39,108.3,108.3,0.0,97.2,0.302,0.024,0.52,1982.0
9,Golden State Warriors,82,241.2,43.4,88.4,0.49,0.5,2.1,0.233,42.9,86.3,0.497,22.6,30.1,0.753,13.6,29.4,42.9,25.4,8.1,4.8,16.7,26.3,109.8,25.1,45.0,37.0,1.04,-0.24,0.8,108.8,107.7,1.1,101.4,0.324,0.044,0.541,1982.0
10,New Jersey Nets*,82,241.2,40.8,84.6,0.482,0.7,2.3,0.31,40.1,82.3,0.487,23.7,31.7,0.749,13.9,28.6,42.5,23.5,10.1,6.6,22.1,26.4,106.0,25.1,44.0,38.0,0.68,0.18,0.87,103.0,102.3,0.7,103.1,0.326,0.02,0.529,1982.0
11,Washington Bullets*,82,241.8,41.0,88.2,0.465,0.5,2.2,0.24,40.5,85.9,0.471,20.1,27.3,0.735,13.5,30.7,44.2,23.0,7.6,6.6,16.2,23.3,102.6,26.0,43.0,39.0,0.88,0.19,1.06,103.3,102.5,0.8,99.4,0.294,0.033,0.524,1982.0
12,Portland Trail Blazers,82,241.2,44.4,88.9,0.499,0.7,2.5,0.262,43.7,86.4,0.506,19.9,26.2,0.758,14.9,28.9,43.8,25.8,8.6,5.2,17.7,26.1,109.2,24.7,42.0,40.0,0.6,-0.21,0.39,108.8,108.2,0.6,100.5,0.332,0.019,0.547,1982.0
13,Atlanta Hawks*,82,242.4,38.4,81.8,0.47,0.6,2.3,0.247,37.9,79.5,0.476,23.1,30.3,0.762,13.8,29.1,43.0,22.8,7.0,5.3,17.6,26.6,100.5,26.5,42.0,40.0,0.54,0.27,0.81,105.1,104.6,0.5,95.1,0.352,0.019,0.529,1982.0
14,Detroit Pistons,82,241.8,45.7,89.8,0.509,0.5,2.1,0.234,45.2,87.6,0.516,20.1,27.0,0.745,14.1,29.7,43.8,26.7,9.5,7.1,20.0,29.1,112.0,24.4,39.0,43.0,-0.91,0.28,-0.63,105.8,106.6,-0.8,104.3,0.349,0.029,0.534,1982.0
15,Indiana Pacers,82,241.8,42.3,86.1,0.491,0.4,2.2,0.186,41.9,83.9,0.499,19.0,26.0,0.73,14.7,31.7,46.4,25.0,8.3,4.8,18.5,24.6,104.0,27.0,35.0,47.0,-1.87,0.38,-1.49,102.7,104.6,-1.9,98.7,0.304,0.044,0.516,1982.0
16,Chicago Bulls,82,242.4,44.6,90.1,0.495,0.7,2.4,0.299,43.9,87.7,0.501,18.7,25.0,0.747,13.8,27.1,41.0,24.9,9.8,5.7,15.3,27.1,108.6,26.5,34.0,48.0,-2.02,0.45,-1.57,106.6,108.6,-2.0,99.0,0.378,0.032,0.557,1982.0
17,New York Knicks,82,241.8,43.2,85.6,0.505,0.6,2.0,0.304,42.6,83.5,0.509,21.9,28.9,0.757,13.7,28.9,42.6,25.5,8.6,4.4,17.8,24.6,108.9,28.0,33.0,49.0,-2.67,0.52,-2.15,106.0,108.6,-2.6,99.5,0.302,0.03,0.535,1982.0
18,Kansas City Kings,82,242.4,42.6,85.2,0.5,0.6,1.9,0.304,42.0,83.2,0.505,24.5,32.4,0.756,14.3,31.1,45.4,22.6,8.6,5.5,19.6,26.0,110.2,24.0,30.0,52.0,-3.1,-0.15,-3.25,104.2,107.2,-3.0,101.8,0.296,0.018,0.533,1982.0
19,Dallas Mavericks,82,240.6,43.0,84.8,0.508,0.4,1.7,0.225,42.7,83.1,0.513,22.5,30.4,0.741,13.5,28.8,42.3,24.2,7.8,6.2,16.7,27.4,109.0,24.4,28.0,54.0,-4.43,-0.06,-4.48,105.9,110.4,-4.5,98.5,0.328,0.026,0.519,1982.0
20,Utah Jazz,82,241.2,46.8,91.8,0.509,0.6,2.4,0.255,46.1,89.4,0.516,22.4,30.1,0.745,15.3,31.7,47.0,26.2,8.1,5.1,17.2,25.0,116.6,24.9,25.0,57.0,-5.66,0.03,-5.63,106.2,111.7,-5.5,103.9,0.306,0.013,0.538,1982.0
21,San Diego Clippers,82,240.9,45.6,86.6,0.526,0.4,1.8,0.247,45.2,84.9,0.532,24.2,32.3,0.751,12.6,27.8,40.4,26.0,9.4,5.9,16.3,25.9,115.9,25.4,17.0,65.0,-7.39,0.34,-7.05,106.6,113.8,-7.2,101.4,0.33,0.048,0.547,1982.0
22,Cleveland Cavaliers,82,241.5,44.0,85.9,0.512,0.5,1.6,0.298,43.5,84.3,0.516,23.2,30.8,0.754,13.7,30.8,44.6,26.5,8.0,5.9,17.1,25.3,111.7,26.1,15.0,67.0,-8.51,0.74,-7.77,103.3,111.8,-8.5,99.3,0.297,0.019,0.51,1982.0
23,League Average 1982,82,241.6,43.3,88.2,0.491,0.6,2.3,0.262,42.7,86.0,0.497,21.3,28.6,0.746,14.3,29.1,43.5,25.2,8.5,5.4,17.7,26.2,108.6,26.1,,,0.0,0.0,0.0,106.9,106.9,,100.9,0.324,0.026,0.539,1982.0
0,Philadelphia 76ers*,82,241.8,42.0,91.1,0.461,0.7,3.0,0.217,41.3,88.1,0.469,19.8,27.5,0.721,16.2,27.6,43.8,25.5,9.2,6.2,19.4,27.4,104.4,26.7,65.0,17.0,7.67,-0.14,7.53,108.3,100.9,7.4,102.7,0.367,0.015,0.549,1983.0
1,Los Angeles Lakers*,82,240.6,45.5,92.9,0.49,0.7,2.6,0.259,44.9,90.3,0.497,17.7,24.5,0.725,15.8,26.4,42.2,29.1,9.3,4.6,19.0,22.7,109.5,26.9,58.0,24.0,5.55,-0.49,5.06,110.5,105.2,5.3,103.8,0.27,0.013,0.561,1983.0
2,Boston Celtics*,82,241.8,42.4,90.3,0.47,0.6,2.2,0.267,41.8,88.1,0.475,21.3,28.1,0.759,14.5,29.2,43.6,24.7,8.5,4.1,19.6,26.1,106.7,27.3,56.0,26.0,5.35,-0.01,5.34,106.9,101.8,5.1,104.0,0.311,0.025,0.536,1983.0
3,Phoenix Suns*,82,240.6,40.3,88.6,0.455,0.5,2.4,0.221,39.8,86.2,0.462,20.8,27.7,0.753,14.8,28.4,43.1,24.2,8.7,4.2,19.0,24.9,102.0,26.6,53.0,29.0,5.06,-0.45,4.61,105.1,100.1,5.0,101.6,0.306,0.022,0.54,1983.0
4,San Antonio Spurs*,82,241.2,44.6,91.8,0.485,0.6,2.5,0.254,43.9,89.4,0.492,20.9,27.3,0.766,14.1,27.6,41.7,28.4,8.0,5.6,17.4,26.8,110.7,27.2,53.0,29.0,3.66,-0.56,3.1,110.1,106.6,3.5,103.3,0.336,0.042,0.556,1983.0
5,Milwaukee Bucks*,82,241.8,40.7,89.2,0.456,0.5,2.5,0.182,40.2,86.7,0.464,20.3,27.4,0.742,15.9,28.6,44.5,24.9,7.6,3.7,18.6,26.2,102.2,28.1,51.0,31.0,4.4,-0.08,4.32,105.8,101.4,4.4,100.0,0.322,0.024,0.537,1983.0
6,New Jersey Nets*,82,240.3,40.6,84.9,0.478,0.5,2.5,0.216,40.0,82.4,0.486,21.3,28.9,0.737,13.4,26.5,40.0,24.1,10.5,6.0,22.8,26.0,103.0,25.2,49.0,33.0,2.77,0.01,2.77,101.6,98.9,2.7,104.0,0.322,0.021,0.532,1983.0
7,Seattle SuperSonics*,82,241.5,43.2,93.9,0.46,0.6,2.4,0.249,42.6,91.5,0.466,19.7,26.6,0.739,16.0,29.2,45.3,26.2,8.9,4.4,17.6,26.2,106.8,27.4,48.0,34.0,3.21,-0.33,2.88,105.9,102.8,3.1,103.2,0.338,0.019,0.539,1983.0
8,Portland Trail Blazers*,82,240.9,42.7,87.9,0.486,0.7,2.3,0.293,42.0,85.6,0.491,19.2,25.0,0.768,13.7,28.8,42.6,25.3,8.0,6.1,18.9,27.2,105.3,25.5,46.0,36.0,2.13,-0.25,1.88,106.0,103.9,2.1,101.0,0.353,0.021,0.535,1983.0
9,Kansas City Kings,82,241.2,43.1,88.4,0.487,0.5,2.3,0.213,42.6,86.1,0.494,25.7,35.2,0.73,15.2,29.3,44.5,24.4,9.9,5.4,20.9,27.4,112.3,24.5,45.0,37.0,1.45,-0.41,1.04,106.2,104.9,1.3,106.6,0.338,0.029,0.542,1983.0
10,Denver Nuggets*,82,240.6,50.0,99.0,0.505,0.9,3.1,0.281,49.1,95.9,0.512,21.8,29.2,0.747,16.7,32.9,49.6,29.1,8.9,7.5,20.0,28.7,122.6,27.2,45.0,37.0,0.62,-0.36,0.27,109.7,109.1,0.6,112.1,0.337,0.016,0.55,1983.0
11,New York Knicks*,82,241.5,38.2,80.4,0.475,0.5,2.0,0.229,37.7,78.4,0.481,20.7,27.6,0.75,13.1,28.5,41.6,22.8,8.5,4.9,20.5,25.8,97.5,26.5,44.0,38.0,2.45,0.13,2.58,102.4,99.9,2.5,97.0,0.336,0.019,0.526,1983.0
12,Atlanta Hawks*,82,241.2,41.3,87.8,0.47,0.5,2.0,0.235,40.8,85.8,0.475,19.6,27.3,0.719,15.9,31.4,47.2,23.5,8.0,4.7,17.9,24.2,102.6,26.6,43.0,39.0,-0.95,0.23,-0.72,102.2,103.2,-1.0,98.9,0.295,0.026,0.516,1983.0
13,Washington Bullets,82,241.5,40.2,85.9,0.468,0.5,2.0,0.227,39.8,83.9,0.474,18.4,25.4,0.725,13.6,30.7,44.2,22.8,8.5,6.8,18.8,24.1,99.3,25.8,42.0,40.0,-0.13,0.33,0.2,99.1,99.3,-0.2,99.4,0.292,0.034,0.511,1983.0
14,Dallas Mavericks,82,240.6,45.8,91.2,0.502,0.6,2.5,0.262,45.2,88.8,0.509,20.8,28.6,0.728,14.8,29.7,44.5,27.9,7.4,6.9,16.9,27.2,113.1,24.2,38.0,44.0,-0.41,-0.29,-0.7,109.4,109.8,-0.4,102.8,0.326,0.025,0.535,1983.0
15,Detroit Pistons,82,242.4,46.4,93.6,0.495,0.3,2.2,0.115,46.1,91.4,0.504,20.1,27.9,0.72,15.4,31.6,47.1,27.5,9.3,6.8,19.3,28.4,113.1,24.6,37.0,45.0,-0.4,0.24,-0.17,105.4,105.8,-0.4,105.8,0.34,0.036,0.529,1983.0
16,Golden State Warriors,82,241.2,45.2,88.5,0.51,0.5,2.0,0.251,44.7,86.5,0.517,21.4,29.2,0.732,15.2,30.4,45.7,26.5,9.2,6.0,20.6,24.7,112.3,24.7,30.0,52.0,-3.62,0.14,-3.48,103.9,107.4,-3.5,104.0,0.293,0.02,0.526,1983.0
17,Utah Jazz,82,240.9,46.3,96.7,0.478,0.6,2.4,0.241,45.7,94.3,0.484,20.1,27.9,0.719,17.5,32.6,50.1,26.9,10.1,5.5,19.5,25.6,113.2,25.8,30.0,52.0,-4.2,-0.03,-4.22,101.2,105.1,-3.9,107.3,0.332,0.025,0.531,1983.0
18,Chicago Bulls,82,242.7,46.5,94.0,0.495,0.6,2.1,0.261,46.0,91.9,0.5,22.3,29.7,0.749,14.6,30.0,44.5,27.2,10.3,7.7,17.8,27.6,115.9,24.5,28.0,54.0,-4.89,0.48,-4.41,103.4,108.0,-4.6,106.1,0.365,0.028,0.532,1983.0
19,San Diego Clippers,82,241.8,44.5,84.3,0.529,0.4,1.6,0.246,44.1,82.7,0.534,23.9,32.0,0.748,13.4,28.8,42.2,25.7,9.6,6.3,21.0,23.9,113.4,24.8,25.0,57.0,-4.83,0.22,-4.61,104.7,109.3,-4.6,103.0,0.288,0.034,0.518,1983.0
20,Cleveland Cavaliers,82,240.9,41.2,84.3,0.489,0.4,1.8,0.219,40.8,82.5,0.495,21.7,29.2,0.743,11.9,29.0,40.9,24.5,7.6,5.3,15.5,22.3,104.6,26.4,23.0,59.0,-7.44,0.66,-6.78,99.2,106.8,-7.6,97.6,0.283,0.017,0.506,1983.0
21,Indiana Pacers,82,241.8,46.0,88.8,0.517,0.5,1.7,0.282,45.5,87.1,0.522,22.1,29.4,0.752,14.7,31.3,46.0,27.3,9.3,5.4,20.0,23.0,114.5,24.9,20.0,62.0,-5.85,0.49,-5.36,103.8,109.4,-5.6,103.9,0.247,0.031,0.52,1983.0
22,Houston Rockets,82,240.6,44.4,88.3,0.503,0.4,1.5,0.264,44.0,86.8,0.507,21.7,29.0,0.75,14.6,33.0,47.7,27.5,9.4,5.0,18.3,23.6,110.9,29.0,14.0,68.0,-11.6,0.48,-11.12,97.0,108.3,-11.3,102.2,0.26,0.036,0.491,1983.0
23,League Average 1983,82,241.3,43.5,89.7,0.485,0.5,2.3,0.238,43.0,87.4,0.492,20.9,28.3,0.74,14.8,29.6,44.5,25.9,8.9,5.6,19.1,25.6,108.5,26.2,,,0.0,0.0,0.0,104.7,104.7,,103.1,0.315,0.025,0.531,1983.0
0,Boston Celtics*,82,243.4,42.2,89.9,0.47,0.9,2.7,0.324,41.4,87.2,0.474,20.2,26.1,0.774,13.4,27.2,40.6,23.9,8.6,4.0,16.2,25.5,105.6,28.0,62.0,20.0,6.56,-0.14,6.42,110.9,104.4,6.5,99.7,0.333,0.032,0.554,1984.0
1,Los Angeles Lakers*,82,241.2,44.8,92.7,0.483,0.8,2.7,0.283,44.0,90.0,0.489,21.5,28.6,0.751,15.3,26.3,41.5,27.6,9.7,4.6,17.6,24.1,111.8,27.5,54.0,28.0,3.76,-0.44,3.32,110.9,107.3,3.6,103.7,0.313,0.031,0.574,1984.0
2,Philadelphia 76ers*,82,243.4,41.8,87.0,0.48,0.6,2.5,0.227,41.2,84.5,0.488,21.4,28.9,0.742,15.1,27.3,42.3,25.1,9.8,5.9,19.0,27.3,105.6,27.7,52.0,30.0,2.2,0.2,2.39,106.8,104.6,2.2,99.6,0.396,0.016,0.551,1984.0
3,Milwaukee Bucks*,82,242.7,39.1,85.8,0.456,0.5,2.5,0.207,38.6,83.3,0.463,22.8,30.4,0.751,15.3,27.3,42.5,23.9,8.0,3.9,17.1,25.5,101.5,28.4,50.0,32.0,4.16,-0.12,4.04,107.8,103.6,4.2,96.9,0.338,0.033,0.541,1984.0
4,Detroit Pistons*,82,242.7,44.6,89.9,0.496,0.6,2.5,0.262,44.0,87.4,0.503,23.7,31.4,0.753,14.2,30.0,44.1,26.7,7.6,6.4,18.0,26.7,113.5,25.4,49.0,33.0,3.59,-0.06,3.52,111.5,108.1,3.4,103.8,0.322,0.018,0.532,1984.0
5,Portland Trail Blazers*,82,241.5,43.5,84.7,0.514,0.7,2.5,0.274,42.8,82.1,0.521,21.9,28.9,0.76,12.9,26.6,39.6,25.8,7.9,5.4,19.9,26.6,109.6,25.8,48.0,34.0,3.55,-0.42,3.13,111.2,107.7,3.5,101.1,0.367,0.018,0.556,1984.0
6,New York Knicks*,82,242.1,39.8,81.5,0.488,0.6,2.3,0.275,39.1,79.2,0.494,22.9,30.2,0.758,12.7,26.5,39.2,25.0,8.8,4.8,20.5,26.8,103.0,27.2,47.0,35.0,3.84,-0.05,3.79,107.0,103.1,3.9,99.0,0.367,0.024,0.552,1984.0
7,Utah Jazz*,82,241.2,45.7,96.0,0.476,0.6,2.5,0.221,45.1,93.5,0.483,21.9,29.4,0.745,17.8,30.0,47.8,27.3,9.1,5.7,17.5,26.8,113.8,26.9,45.0,37.0,1.13,-0.32,0.81,109.0,108.0,1.0,104.9,0.374,0.044,0.559,1984.0
8,New Jersey Nets*,82,241.5,41.7,85.0,0.491,0.6,2.2,0.265,41.1,82.8,0.497,24.8,32.6,0.761,13.4,28.1,41.5,23.3,9.5,5.1,20.4,26.4,108.9,25.5,45.0,37.0,1.1,0.17,1.27,106.1,105.0,1.1,103.0,0.343,0.032,0.54,1984.0
9,Dallas Mavericks*,82,243.4,44.3,88.8,0.499,0.8,2.7,0.284,43.5,86.1,0.506,20.6,26.8,0.768,14.4,28.6,43.0,26.0,7.7,5.1,16.9,27.0,110.0,24.7,43.0,39.0,0.43,-0.27,0.15,110.0,109.6,0.4,99.0,0.325,0.025,0.547,1984.0
10,Seattle SuperSonics*,82,241.2,43.7,89.5,0.489,0.7,2.8,0.237,43.1,86.7,0.497,20.2,26.4,0.763,14.2,29.3,43.5,27.8,8.1,4.7,16.2,25.6,108.3,27.1,42.0,40.0,-0.17,-0.17,-0.34,107.9,108.1,-0.2,99.7,0.347,0.02,0.543,1984.0
11,Phoenix Suns*,82,241.2,42.8,86.1,0.497,0.7,2.7,0.247,42.1,83.4,0.505,23.9,31.0,0.77,13.0,28.5,41.4,25.1,8.2,3.6,18.0,24.9,110.1,27.2,41.0,41.0,0.89,-0.24,0.65,108.9,108.0,0.9,101.4,0.305,0.04,0.556,1984.0
12,Atlanta Hawks*,82,242.1,40.0,83.5,0.479,0.5,2.3,0.211,39.5,81.2,0.486,22.4,29.0,0.771,14.5,29.4,43.9,24.7,7.1,5.2,17.2,25.5,102.8,26.6,40.0,42.0,-1.29,0.22,-1.08,105.5,106.9,-1.4,95.3,0.355,0.016,0.529,1984.0
13,Kansas City Kings*,82,240.9,43.9,87.4,0.502,0.4,2.0,0.201,43.5,85.4,0.509,23.3,30.6,0.761,13.7,29.1,42.8,25.7,8.0,6.0,19.3,26.7,111.5,26.2,38.0,44.0,-1.48,-0.15,-1.62,106.5,108.0,-1.5,102.9,0.345,0.026,0.542,1984.0
14,Denver Nuggets*,82,241.5,49.0,94.5,0.518,0.8,2.5,0.302,48.2,92.0,0.524,26.1,34.9,0.749,15.0,33.4,48.4,29.9,8.2,6.6,18.8,27.7,124.8,27.0,38.0,44.0,-1.1,-0.17,-1.27,111.3,112.3,-1.0,110.5,0.337,0.032,0.553,1984.0
15,Golden State Warriors,82,241.8,45.4,87.9,0.517,0.4,2.1,0.211,45.0,85.8,0.524,22.0,29.0,0.758,14.8,30.6,45.4,26.2,8.4,6.0,20.7,27.4,113.3,25.6,37.0,45.0,-3.4,0.05,-3.35,105.5,108.8,-3.3,103.3,0.342,0.03,0.52,1984.0
16,San Antonio Spurs,82,243.7,48.7,96.5,0.505,0.6,2.6,0.241,48.1,93.8,0.513,22.4,29.6,0.758,15.8,29.9,45.7,30.7,8.0,5.7,17.4,26.7,120.5,27.4,37.0,45.0,-0.27,-0.23,-0.5,111.2,111.4,-0.2,106.5,0.337,0.034,0.556,1984.0
17,Washington Bullets*,82,242.7,42.3,86.4,0.489,0.5,2.1,0.215,41.8,84.3,0.496,20.6,27.0,0.763,12.6,29.0,41.7,24.9,8.6,6.0,15.6,24.6,105.6,26.2,35.0,47.0,-2.89,0.53,-2.36,104.2,107.2,-3.0,97.4,0.319,0.041,0.535,1984.0
18,San Diego Clippers,82,240.6,46.0,90.3,0.509,0.6,2.3,0.283,45.3,88.0,0.515,21.3,27.2,0.783,13.6,26.4,39.9,28.9,8.9,5.6,15.1,24.9,114.0,25.5,30.0,52.0,-3.26,0.04,-3.21,109.2,112.4,-3.2,101.1,0.331,0.017,0.541,1984.0
19,Houston Rockets,82,240.9,43.7,90.4,0.483,0.5,1.9,0.268,43.2,88.5,0.488,25.8,34.2,0.755,14.6,30.0,44.6,24.7,9.5,5.2,17.3,23.4,113.7,26.8,29.0,53.0,-3.09,-0.04,-3.12,105.3,108.2,-2.9,104.7,0.284,0.02,0.535,1984.0
20,Cleveland Cavaliers,82,242.1,41.1,84.5,0.487,0.6,2.3,0.263,40.5,82.2,0.493,23.6,31.0,0.763,12.0,29.3,41.3,26.1,7.1,4.8,14.9,23.2,106.5,25.4,28.0,54.0,-4.26,0.55,-3.71,104.1,108.5,-4.4,97.4,0.301,0.023,0.512,1984.0
21,Chicago Bulls,82,243.7,42.7,86.4,0.494,0.5,2.2,0.203,42.3,84.1,0.502,23.0,30.1,0.763,13.7,29.1,42.8,27.3,9.6,6.3,18.5,25.7,108.9,24.4,27.0,55.0,-5.18,0.5,-4.69,102.4,107.5,-5.1,99.8,0.36,0.017,0.526,1984.0
22,Indiana Pacers,82,241.2,43.3,87.5,0.495,0.4,1.8,0.199,43.0,85.7,0.501,22.3,29.5,0.757,14.6,31.3,45.8,25.8,9.3,5.4,19.4,23.5,109.3,24.4,26.0,56.0,-4.82,0.57,-4.25,101.8,106.5,-4.7,102.1,0.297,0.029,0.531,1984.0
23,League Average 1984,82,242.0,43.5,88.4,0.492,0.6,2.4,0.25,42.9,86.0,0.499,22.6,29.7,0.76,14.2,28.8,43.0,26.2,8.5,5.3,17.9,25.8,110.1,26.4,,,0.0,0.0,0.0,107.6,107.6,,101.4,0.336,0.027,0.543,1984.0
0,Boston Celtics*,82,240.3,44.4,93.2,0.477,0.9,3.3,0.264,43.5,89.9,0.484,18.4,23.4,0.787,13.5,27.9,41.4,24.9,7.8,3.8,14.9,24.0,108.1,28.5,63.0,19.0,6.65,-0.18,6.47,112.8,106.3,6.5,101.6,0.315,0.042,0.564,1985.0
1,Los Angeles Lakers*,82,240.9,44.7,93.2,0.48,1.0,3.6,0.283,43.7,89.5,0.488,20.5,27.4,0.748,15.2,25.3,40.6,28.2,9.2,4.5,16.6,23.2,110.9,27.4,62.0,20.0,7.35,-0.87,6.48,114.1,107.0,7.1,103.2,0.308,0.041,0.589,1985.0
2,Milwaukee Bucks*,82,241.5,39.2,85.0,0.461,1.0,3.8,0.26,38.2,81.3,0.47,24.6,32.9,0.748,15.1,28.0,43.0,23.2,7.8,4.7,19.0,25.7,104.0,25.7,59.0,23.0,6.85,-0.16,6.69,110.5,103.6,6.9,99.7,0.341,0.041,0.545,1985.0
3,Philadelphia 76ers*,82,241.5,42.6,87.3,0.488,1.0,3.8,0.257,41.6,83.5,0.499,22.6,29.2,0.775,14.4,26.5,40.9,26.1,9.2,4.8,18.7,26.9,108.8,27.9,58.0,24.0,4.1,0.07,4.17,111.3,107.3,4.0,100.8,0.412,0.032,0.561,1985.0
4,Denver Nuggets*,82,241.8,46.0,90.0,0.512,0.8,3.1,0.252,45.3,86.9,0.521,24.7,32.3,0.765,14.4,32.0,46.5,26.3,8.2,7.2,21.3,26.6,117.6,28.3,52.0,30.0,2.44,-0.39,2.05,110.7,108.4,2.3,107.6,0.322,0.029,0.54,1985.0
5,Houston Rockets*,82,241.8,42.7,88.7,0.481,1.1,3.1,0.349,41.6,85.6,0.486,23.0,29.6,0.778,14.1,27.1,41.2,25.8,9.4,5.1,18.2,23.2,109.5,25.3,48.0,34.0,1.72,-0.34,1.38,107.9,106.3,1.6,102.2,0.304,0.025,0.54,1985.0
6,Detroit Pistons*,82,241.8,45.1,90.9,0.496,1.0,3.0,0.313,44.2,87.9,0.502,22.3,29.3,0.76,13.5,31.3,44.8,25.7,7.8,6.2,18.1,24.6,113.5,26.9,46.0,36.0,2.49,0.24,2.73,109.6,107.2,2.4,105.0,0.283,0.025,0.529,1985.0
7,Dallas Mavericks*,82,242.1,44.2,87.8,0.504,1.2,3.9,0.308,43.0,83.9,0.513,19.4,25.4,0.763,13.0,30.1,43.1,25.8,7.0,5.2,16.3,25.2,109.0,25.0,44.0,38.0,2.17,-0.37,1.8,111.5,109.3,2.2,98.8,0.319,0.061,0.549,1985.0
8,New Jersey Nets*,82,240.9,42.9,85.9,0.499,1.0,3.2,0.302,41.9,82.7,0.507,22.5,29.9,0.753,13.2,29.3,42.5,24.1,8.3,4.3,18.2,23.6,109.2,26.5,42.0,40.0,0.23,0.41,0.64,107.9,107.7,0.2,101.0,0.3,0.03,0.532,1985.0
9,Portland Trail Blazers*,82,242.4,45.1,91.4,0.493,0.7,2.8,0.254,44.4,88.6,0.501,21.2,27.7,0.766,15.5,28.5,44.0,27.3,8.9,5.6,19.6,26.3,112.1,25.2,42.0,40.0,3.4,-0.6,2.8,110.4,107.2,3.2,103.5,0.362,0.027,0.554,1985.0
10,Utah Jazz*,82,240.9,43.1,92.7,0.464,0.9,3.4,0.257,42.2,89.3,0.472,22.1,29.0,0.762,16.6,32.3,48.8,25.2,9.8,5.4,19.6,25.3,109.1,27.0,41.0,41.0,-0.11,-0.22,-0.33,103.3,103.4,-0.1,105.1,0.333,0.042,0.534,1985.0
11,San Antonio Spurs*,82,241.2,44.4,89.6,0.496,0.9,3.0,0.298,43.6,86.7,0.503,24.1,31.1,0.776,13.9,27.6,41.5,27.8,9.1,5.8,18.2,26.3,113.9,28.1,41.0,41.0,0.91,-0.29,0.63,109.9,109.0,0.9,103.9,0.357,0.028,0.565,1985.0
12,Washington Bullets*,82,242.1,42.6,87.5,0.487,0.8,2.8,0.284,41.8,84.7,0.493,19.8,26.5,0.747,13.6,32.6,46.2,24.2,7.7,4.8,17.9,22.4,105.8,27.1,40.0,42.0,-0.27,0.42,0.15,104.3,104.6,-0.3,100.3,0.269,0.054,0.524,1985.0
13,Chicago Bulls*,82,241.5,42.9,87.9,0.488,1.1,3.6,0.312,41.8,84.4,0.496,22.6,29.2,0.774,13.9,27.6,41.4,24.9,8.1,5.5,16.1,24.9,109.6,25.2,38.0,44.0,-0.84,0.34,-0.5,108.7,109.6,-0.9,99.4,0.366,0.023,0.556,1985.0
14,Phoenix Suns*,82,241.5,44.0,89.1,0.493,0.8,2.7,0.29,43.2,86.4,0.5,21.4,28.0,0.765,13.7,29.5,43.2,26.6,9.4,5.0,17.9,24.6,110.1,26.4,36.0,46.0,-2.11,-0.23,-2.34,104.7,106.8,-2.1,102.5,0.319,0.043,0.544,1985.0
15,Cleveland Cavaliers*,82,241.2,43.3,90.4,0.478,0.9,3.1,0.277,42.4,87.3,0.485,24.0,31.1,0.769,14.8,29.9,44.6,27.0,7.5,5.2,16.5,25.6,111.3,26.6,36.0,46.0,-2.76,0.48,-2.27,106.0,108.7,-2.7,101.9,0.338,0.045,0.526,1985.0
16,Atlanta Hawks,82,242.1,42.7,88.6,0.482,0.6,2.6,0.217,42.2,86.0,0.49,22.0,29.1,0.758,16.2,29.4,45.6,25.5,8.2,4.5,18.1,24.0,108.1,25.5,34.0,48.0,-1.45,0.31,-1.14,105.9,107.3,-1.4,99.8,0.333,0.033,0.536,1985.0
17,Kansas City Kings,82,240.9,46.4,91.0,0.51,0.8,3.2,0.251,45.6,87.8,0.519,23.9,31.0,0.769,14.2,27.6,41.9,28.6,9.3,6.2,17.4,26.9,117.5,26.1,31.0,51.0,-2.67,-0.04,-2.71,109.5,112.1,-2.6,104.4,0.357,0.033,0.559,1985.0
